unix,date,symbol,open,high,low,close,volume-btc,Volume USD
1606003200,2020-11-22 00:00:00,BTC/USD,18726.43,18770.55,17600.00,18435.20,6417.21771734,118302692.06270637
1605916800,2020-11-21 00:00:00,BTC/USD,18685.08,18977.00,18333.45,18725.00,5937.50536305,111179787.92311125
1605830400,2020-11-20 00:00:00,BTC/USD,17822.37,18824.88,17755.81,18687.65,10020.01351326,187250505.53107327
1605744000,2020-11-19 00:00:00,BTC/USD,17792.96,18189.97,17346.62,17825.47,10506.69646215,187286802.58516097
1605657600,2020-11-18 00:00:00,BTC/USD,17681.77,18483.00,17041.47,17785.95,15717.92072069,279558152.0421563
1605571200,2020-11-17 00:00:00,BTC/USD,16727.85,17868.00,16570.00,17680.63,9824.73852957,173707566.78807124
1605484800,2020-11-16 00:00:00,BTC/USD,15975.49,16894.93,15875.50,16724.62,7511.71484029,125630576.25221093
1605398400,2020-11-15 00:00:00,BTC/USD,16092.80,16170.00,15786.46,15975.49,3225.70533016,51532223.24491777
1605312000,2020-11-14 00:00:00,BTC/USD,16339.06,16341.89,15715.10,16086.34,5046.32670498,81176927.12738797
1605225600,2020-11-13 00:00:00,BTC/USD,16300.00,16494.52,15970.33,16335.58,7843.22421583,128123616.63562822
1605139200,2020-11-12 00:00:00,BTC/USD,15702.00,16369.99,15481.00,16300.00,16261.47118864,265061980.374832
1605052800,2020-11-11 00:00:00,BTC/USD,15314.94,15991.01,15290.85,15707.89,10013.26427187,157287253.72346407
1604966400,2020-11-10 00:00:00,BTC/USD,15349.32,15482.76,15092.47,15313.65,8966.48171393,137309562.69852412
1604880000,2020-11-09 00:00:00,BTC/USD,15484.68,15854.48,14824.66,15332.04,14466.07953692,221794510.10323894
1604793600,2020-11-08 00:00:00,BTC/USD,14829.32,15664.90,14727.19,15489.15,5046.49916395,78165982.52529615
1604707200,2020-11-07 00:00:00,BTC/USD,15603.28,15778.60,14351.00,14838.97,10933.92419186,162248173.0652848
1604620800,2020-11-06 00:00:00,BTC/USD,15608.32,15968.98,15196.01,15598.09,13479.46706771,210253940.47417668
1604534400,2020-11-05 00:00:00,BTC/USD,14168.49,15770.58,14100.00,15605.04,18422.63186045,287485907.0875967
1604448000,2020-11-04 00:00:00,BTC/USD,14041.58,14277.50,13520.87,14160.59,10926.32680544,154723234.0978456
1604361600,2020-11-03 00:00:00,BTC/USD,13578.82,14083.76,13287.70,14041.58,7225.86635614,101462580.5090483
1604275200,2020-11-02 00:00:00,BTC/USD,13762.00,13842.50,13220.00,13563.72,7065.41110933,95833257.9718415
1604188800,2020-11-01 00:00:00,BTC/USD,13799.44,13907.47,13629.31,13762.00,2534.08581497,34874088.98561714
1604102400,2020-10-31 00:00:00,BTC/USD,13569.42,14100.00,13420.97,13816.08,6337.39292768,87557927.68026109
1604016000,2020-10-30 00:00:00,BTC/USD,13456.14,13675.56,13129.26,13562.13,8981.11986042,121803115.09259789
1603929600,2020-10-29 00:00:00,BTC/USD,13275.82,13650.00,12993.00,13468.44,8894.95694501,119801193.9164505
1603843200,2020-10-28 00:00:00,BTC/USD,13642.31,13864.89,12892.00,13274.73,10670.86461819,141652846.67302534
1603756800,2020-10-27 00:00:00,BTC/USD,13065.10,13788.00,13057.09,13647.90,11242.75450774,153439989.24618474
1603670400,2020-10-26 00:00:00,BTC/USD,13041.12,13250.00,12773.50,13066.73,5725.19571956,74809586.66464624
1603584000,2020-10-25 00:00:00,BTC/USD,13115.18,13363.53,12903.74,13039.09,3658.60280875,47704851.29754404
1603497600,2020-10-24 00:00:00,BTC/USD,12940.03,13182.83,12887.38,13122.73,2820.82333324,37016902.97980855
1603411200,2020-10-23 00:00:00,BTC/USD,12983.26,13037.26,12729.82,12941.59,4996.39791976,64661333.35438682
1603324800,2020-10-22 00:00:00,BTC/USD,12802.63,13208.25,12686.73,12983.26,9277.56218571,120453002.0232412
1603238400,2020-10-21 00:00:00,BTC/USD,11921.33,13235.00,11899.10,12802.67,20093.61486293,257251920.19718802
1603152000,2020-10-20 00:00:00,BTC/USD,11759.20,12059.94,11680.00,11921.11,5859.83732437,69855765.32592045
1603065600,2020-10-19 00:00:00,BTC/USD,11518.58,11840.00,11409.94,11764.14,5459.93398846,64231427.831001826
1602979200,2020-10-18 00:00:00,BTC/USD,11363.40,11526.34,11352.79,11519.97,1047.16869132,12063351.908945661
1602892800,2020-10-17 00:00:00,BTC/USD,11331.88,11415.48,11264.01,11365.80,1124.42019876,12779935.095066406
1602806400,2020-10-16 00:00:00,BTC/USD,11506.53,11548.65,11200.00,11321.86,4309.22448566,48788436.33521453
1602720000,2020-10-15 00:00:00,BTC/USD,11430.49,11623.60,11250.01,11511.11,4864.42955616,55994983.70820894
1602633600,2020-10-14 00:00:00,BTC/USD,11440.28,11555.10,11287.42,11428.84,3788.25075923,43295311.80711819
1602547200,2020-10-13 00:00:00,BTC/USD,11539.42,11567.40,11314.53,11427.98,5097.96082433,58259394.34122675
1602460800,2020-10-12 00:00:00,BTC/USD,11372.48,11731.70,11175.99,11535.98,7088.22778528,81769653.96643437
1602374400,2020-10-11 00:00:00,BTC/USD,11300.97,11447.44,11272.11,11372.93,2177.65085818,24766270.774521068
1602288000,2020-10-10 00:00:00,BTC/USD,11060.46,11496.06,11059.62,11301.20,3270.37027031,36959108.498827375
1602201600,2020-10-09 00:00:00,BTC/USD,10927.02,11118.49,10826.40,11052.00,5355.33959365,59187213.1890198
1602115200,2020-10-08 00:00:00,BTC/USD,10669.10,10957.00,10535.06,10925.20,6969.04085121,76138165.1076395
1602028800,2020-10-07 00:00:00,BTC/USD,10602.31,10682.56,10547.71,10669.14,5560.24913562,59323076.462808765
1601942400,2020-10-06 00:00:00,BTC/USD,10797.36,10801.86,10525.00,10606.33,4800.69513633,50917756.84531097
1601856000,2020-10-05 00:00:00,BTC/USD,10666.16,10805.82,10620.71,10795.00,3618.01529204,39056475.0775718
1601769600,2020-10-04 00:00:00,BTC/USD,10543.17,10699.88,10524.81,10669.63,1057.77530355,11286071.112016186
1601683200,2020-10-03 00:00:00,BTC/USD,10571.60,10605.79,10500.00,10553.66,1134.79775814,11976269.708171792
1601596800,2020-10-02 00:00:00,BTC/USD,10611.17,10667.53,10380.00,10578.54,8333.45852437,88155824.33838902
1601510400,2020-10-01 00:00:00,BTC/USD,10780.83,10940.22,10437.08,10622.71,8678.34728292,92187566.4657471
1601424000,2020-09-30 00:00:00,BTC/USD,10840.00,10847.50,10658.56,10778.22,4304.62269490,46396170.42262508
1601337600,2020-09-29 00:00:00,BTC/USD,10681.41,10865.00,10636.66,10836.42,4029.39173043,43664181.13546626
1601251200,2020-09-28 00:00:00,BTC/USD,10779.99,10950.00,10628.52,10689.48,4991.57062725,53357294.38857633
1601164800,2020-09-27 00:00:00,BTC/USD,10731.09,10807.14,10593.58,10780.66,2286.86162473,24653877.643261723
1601078400,2020-09-26 00:00:00,BTC/USD,10694.23,10830.00,10655.29,10729.09,2550.31630347,27362573.148396943
1600992000,2020-09-25 00:00:00,BTC/USD,10738.46,10762.65,10553.14,10689.81,6346.72379355,67845271.47552872
1600905600,2020-09-24 00:00:00,BTC/USD,10236.86,10795.53,10193.20,10744.02,6703.91881646,72027037.84242257
1600819200,2020-09-23 00:00:00,BTC/USD,10525.72,10541.39,10138.30,10233.42,5711.36066207,58446752.42644038
1600732800,2020-09-22 00:00:00,BTC/USD,10418.83,10573.05,10353.39,10534.31,4800.59855196,50570993.33189774
1600646400,2020-09-21 00:00:00,BTC/USD,10921.53,10996.98,10286.56,10411.29,9948.02125053,103571734.1654305
1600560000,2020-09-20 00:00:00,BTC/USD,11070.84,11079.25,10755.90,10923.50,3250.01749577,35501566.115043595
1600473600,2020-09-19 00:00:00,BTC/USD,10935.49,11183.01,10890.53,11077.22,2253.35153789,24960870.722545866
1600387200,2020-09-18 00:00:00,BTC/USD,10947.35,11040.18,10816.54,10931.20,4398.92439287,48085522.32334054
1600300800,2020-09-17 00:00:00,BTC/USD,10950.15,11054.00,10739.23,10940.47,5525.71740992,60453945.55170746
1600214400,2020-09-16 00:00:00,BTC/USD,10785.00,11100.00,10662.81,10951.54,8300.23983202,90900408.52996033
1600128000,2020-09-15 00:00:00,BTC/USD,10671.40,10940.01,10611.17,10783.83,6456.66295267,69627555.64889133
1600041600,2020-09-14 00:00:00,BTC/USD,10338.82,10765.03,10250.13,10675.15,7325.23245633,78197955.2561912
1599955200,2020-09-13 00:00:00,BTC/USD,10446.40,10576.78,10214.90,10334.78,4325.10556518,44699014.49291096
1599868800,2020-09-12 00:00:00,BTC/USD,10400.46,10482.42,10275.00,10443.33,2509.23983418,26204819.637487017
1599782400,2020-09-11 00:00:00,BTC/USD,10341.38,10409.44,10200.50,10393.04,5245.74244486,54519211.059127785
1599696000,2020-09-10 00:00:00,BTC/USD,10221.76,10495.75,10220.00,10342.59,10223.19117775,105734274.84308538
1599609600,2020-09-09 00:00:00,BTC/USD,10126.01,10353.39,9981.38,10232.80,5872.21951240,60089247.826486714
1599523200,2020-09-08 00:00:00,BTC/USD,10377.50,10446.18,9825.07,10123.96,10560.87470567,106917873.08521484
1599436800,2020-09-07 00:00:00,BTC/USD,10258.43,10415.66,9880.00,10377.14,8725.09203962,90541501.60802229
1599350400,2020-09-06 00:00:00,BTC/USD,10165.47,10353.39,10000.00,10260.17,5121.25180431,52544914.12502733
1599264000,2020-09-05 00:00:00,BTC/USD,10460.20,10567.90,9850.00,10167.19,12165.47308504,123688676.29548784
1599177600,2020-09-04 00:00:00,BTC/USD,10160.00,10646.75,9902.43,10456.32,17415.36005733,182100577.6746608
1599091200,2020-09-03 00:00:00,BTC/USD,11395.10,11477.35,9987.86,10160.00,18554.73121203,188516069.11422482
1599004800,2020-09-02 00:00:00,BTC/USD,11919.53,11956.45,11155.32,11398.44,13056.07287751,148818863.3299251
1598918400,2020-09-01 00:00:00,BTC/USD,11658.48,12065.82,11515.00,11923.96,7960.82238043,94924527.6313521
1598832000,2020-08-31 00:00:00,BTC/USD,11713.11,11780.00,11573.39,11655.00,4534.21810201,52846311.97892655
1598745600,2020-08-30 00:00:00,BTC/USD,11471.71,11715.69,11458.62,11708.97,2328.65701886,27266175.17412117
1598659200,2020-08-29 00:00:00,BTC/USD,11538.74,11592.00,11423.64,11471.71,2095.93600275,24043970.002107203
1598572800,2020-08-28 00:00:00,BTC/USD,11332.26,11555.61,11277.95,11536.58,6046.49746388,69755901.71184874
1598486400,2020-08-27 00:00:00,BTC/USD,11462.91,11602.92,11122.72,11330.00,7796.15569663,88330444.0428179
1598400000,2020-08-26 00:00:00,BTC/USD,11328.50,11549.80,11250.14,11469.30,4273.08016903,49009238.382655784
1598313600,2020-08-25 00:00:00,BTC/USD,11750.40,11772.22,11112.75,11328.88,7073.69374623,80137027.60779011
1598227200,2020-08-24 00:00:00,BTC/USD,11653.70,11832.55,11588.61,11761.80,2887.05808264,33956999.75639515
1598140800,2020-08-23 00:00:00,BTC/USD,11678.17,11715.09,11524.70,11644.65,1632.87091819,19014210.337501183
1598054400,2020-08-22 00:00:00,BTC/USD,11527.81,11694.02,11367.00,11667.70,3401.42192253,39686770.565503284
1597968000,2020-08-21 00:00:00,BTC/USD,11857.18,11887.67,11485.49,11531.74,6391.17972721,73701422.90745665
1597881600,2020-08-20 00:00:00,BTC/USD,11762.18,11894.12,11675.29,11859.37,4191.75792092,49711608.134621024
1597795200,2020-08-19 00:00:00,BTC/USD,11950.00,12022.18,11574.40,11757.55,9401.50118445,110538620.25123009
1597708800,2020-08-18 00:00:00,BTC/USD,12301.27,12408.53,11823.00,11958.10,8818.18784117,105448772.02349497
1597622400,2020-08-17 00:00:00,BTC/USD,11916.83,12473.00,11771.44,12298.38,9778.32856833,120257600.4981783
1597536000,2020-08-16 00:00:00,BTC/USD,11858.60,11938.55,11685.97,11914.02,2494.17000289,29715591.29783152
1597449600,2020-08-15 00:00:00,BTC/USD,11771.97,11986.93,11667.70,11852.20,3983.17592982,47209397.75541261
1597363200,2020-08-14 00:00:00,BTC/USD,11797.55,11862.00,11652.01,11779.77,5526.79649808,65104391.58418784
1597276800,2020-08-13 00:00:00,BTC/USD,11567.74,11806.61,11270.91,11793.26,6839.55121466,80660605.75780119
1597190400,2020-08-12 00:00:00,BTC/USD,11386.50,11625.00,11150.00,11565.35,5668.60180464,65559363.88129323
1597104000,2020-08-11 00:00:00,BTC/USD,11896.37,11945.05,11130.00,11392.64,10470.68807136,119288779.74929878
1597017600,2020-08-10 00:00:00,BTC/USD,11684.60,12080.00,11510.00,11895.12,7701.72806914,91612979.5897886
1596931200,2020-08-09 00:00:00,BTC/USD,11767.93,11808.28,11527.92,11683.03,2649.48917649,30954061.533607963
1596844800,2020-08-08 00:00:00,BTC/USD,11601.75,11817.95,11527.00,11776.90,3983.74888665,46916212.263188384
1596758400,2020-08-07 00:00:00,BTC/USD,11770.26,11920.00,11219.00,11600.85,10503.36174678,121847924.12013276
1596672000,2020-08-06 00:00:00,BTC/USD,11759.90,11913.50,11575.57,11770.08,9855.99436305,116005842.13264754
1596585600,2020-08-05 00:00:00,BTC/USD,11193.48,11795.86,11094.35,11755.24,7514.79142531,88338176.75446112
1596499200,2020-08-04 00:00:00,BTC/USD,11236.39,11420.00,11000.79,11192.42,5522.11051757,61805780.19906083
1596412800,2020-08-03 00:00:00,BTC/USD,11074.92,11480.00,10933.26,11236.39,6984.67078032,78482484.90927984
1596326400,2020-08-02 00:00:00,BTC/USD,11808.21,12100.00,10559.59,11071.66,12656.41102944,140127479.73820966
1596240000,2020-08-01 00:00:00,BTC/USD,11357.98,11883.36,11228.00,11817.49,11195.80752332,132306343.44875886
1596153600,2020-07-31 00:00:00,BTC/USD,11110.84,11457.95,10973.80,11356.74,10417.50746157,118308923.68911047
1596067200,2020-07-30 00:00:00,BTC/USD,11105.01,11189.00,10832.00,11112.12,10456.84804792,116197750.33025281
1595980800,2020-07-29 00:00:00,BTC/USD,10931.91,11358.47,10855.81,11111.17,12452.86303565,138365878.1758232
1595894400,2020-07-28 00:00:00,BTC/USD,11049.40,11263.85,10583.48,10939.27,17062.37380128,186649913.85312825
1595808000,2020-07-27 00:00:00,BTC/USD,9941.25,11417.11,9933.77,11046.19,27736.83221358,306386318.6293253
1595721600,2020-07-26 00:00:00,BTC/USD,9712.45,10200.00,9657.00,9944.65,9090.21430682,90398999.70631751
1595635200,2020-07-25 00:00:00,BTC/USD,9549.34,9751.82,9532.79,9710.98,5065.44989566,49190482.62775634
1595548800,2020-07-24 00:00:00,BTC/USD,9614.85,9650.55,9474.35,9547.91,8012.90509154,76506496.65256569
1595462400,2020-07-23 00:00:00,BTC/USD,9537.23,9690.00,9453.38,9617.20,10413.94384743,100152980.7695038
1595376000,2020-07-22 00:00:00,BTC/USD,9395.98,9573.00,9280.80,9539.51,5520.76262356,52665370.255076855
1595289600,2020-07-21 00:00:00,BTC/USD,9161.77,9442.89,9152.23,9391.25,5559.47430975,52210413.11143969
1595203200,2020-07-20 00:00:00,BTC/USD,9213.15,9224.73,9128.21,9162.43,3064.80739401,28081083.211099043
1595116800,2020-07-19 00:00:00,BTC/USD,9175.70,9243.36,9106.30,9211.99,1585.39916859,14604681.287059395
1595030400,2020-07-18 00:00:00,BTC/USD,9150.51,9214.63,9122.72,9177.43,1358.28531978,12465568.442308566
1594944000,2020-07-17 00:00:00,BTC/USD,9134.44,9184.28,9073.53,9156.50,3593.49712953,32903856.466541447
1594857600,2020-07-16 00:00:00,BTC/USD,9191.00,9217.50,9026.51,9132.87,5541.85389383,50613031.17134319
1594771200,2020-07-15 00:00:00,BTC/USD,9256.33,9276.98,9153.38,9190.07,3810.04841103,35014611.60075447
1594684800,2020-07-14 00:00:00,BTC/USD,9234.19,9282.08,9095.00,9251.59,4479.91060569,41446296.16049555
1594598400,2020-07-13 00:00:00,BTC/USD,9304.94,9351.17,9190.49,9233.10,3875.17319052,35779861.58539021
1594512000,2020-07-12 00:00:00,BTC/USD,9234.07,9347.76,9153.48,9306.17,2037.15363045,18958098.001084875
1594425600,2020-07-11 00:00:00,BTC/USD,9291.00,9304.95,9180.00,9238.30,1453.16535935,13424777.539283104
1594339200,2020-07-10 00:00:00,BTC/USD,9234.91,9318.92,9053.14,9283.53,3910.32678996,36301636.064397365
1594252800,2020-07-09 00:00:00,BTC/USD,9441.76,9448.50,9157.11,9234.90,4575.44853951,42253809.7175209
1594166400,2020-07-08 00:00:00,BTC/USD,9257.21,9479.57,9228.91,9437.16,6275.54666358,59223337.95167063
1594080000,2020-07-07 00:00:00,BTC/USD,9346.90,9385.81,9201.78,9257.16,4702.82565367,43534809.528127775
1593993600,2020-07-06 00:00:00,BTC/USD,9077.18,9376.34,9060.50,9348.22,5361.35284949,50119105.93465941
1593907200,2020-07-05 00:00:00,BTC/USD,9142.16,9147.37,8905.00,9076.82,3067.87780852,27846574.649930507
1593820800,2020-07-04 00:00:00,BTC/USD,9053.87,9196.00,9045.94,9138.52,2180.37237178,19925376.526958965
1593734400,2020-07-03 00:00:00,BTC/USD,9091.68,9127.11,9027.17,9063.08,3510.00353809,31811442.865992717
1593648000,2020-07-02 00:00:00,BTC/USD,9230.97,9268.54,8939.00,9092.92,6866.04897352,62432434.03229948
1593561600,2020-07-01 00:00:00,BTC/USD,9136.89,9300.00,9089.80,9233.38,4321.56559235,39902657.30909264
1593475200,2020-06-30 00:00:00,BTC/USD,9187.85,9201.95,9060.00,9132.96,2781.63125132,25404526.953055505
1593388800,2020-06-29 00:00:00,BTC/USD,9118.80,9240.36,9014.92,9188.88,4942.72533003,45418109.93060606
1593302400,2020-06-28 00:00:00,BTC/USD,9008.33,9191.72,8933.06,9118.01,3231.85728086,29468107.00545429
1593216000,2020-06-27 00:00:00,BTC/USD,9158.13,9189.00,8830.63,9009.30,4399.67602419,39638001.204734966
1593129600,2020-06-26 00:00:00,BTC/USD,9237.98,9289.71,9024.61,9158.26,7912.38375487,72463667.64687572
1593043200,2020-06-25 00:00:00,BTC/USD,9286.30,9343.49,8989.00,9239.48,8701.24617460,80394990.0052932
1592956800,2020-06-24 00:00:00,BTC/USD,9617.88,9666.35,9193.99,9286.06,10072.57541802,93534539.6862588
1592870400,2020-06-23 00:00:00,BTC/USD,9688.26,9725.30,9571.00,9622.81,4866.11470545,46825697.24875131
1592784000,2020-06-22 00:00:00,BTC/USD,9287.89,9798.76,9267.20,9683.12,6615.64540882,64060088.37105312
1592697600,2020-06-21 00:00:00,BTC/USD,9355.93,9421.26,9271.52,9283.03,1435.21189641,13323115.090730924
1592611200,2020-06-20 00:00:00,BTC/USD,9287.60,9400.00,9138.00,9355.46,3071.79384829,28738044.47592316
1592524800,2020-06-19 00:00:00,BTC/USD,9374.83,9429.99,9225.15,9304.32,5305.90771910,49367863.30897651
1592438400,2020-06-18 00:00:00,BTC/USD,9459.82,9478.69,9250.00,9374.78,3997.01284654,37471116.093486264
1592352000,2020-06-17 00:00:00,BTC/USD,9530.62,9566.53,9230.32,9461.29,5902.36636044,55843999.82236737
1592265600,2020-06-16 00:00:00,BTC/USD,9435.41,9596.31,9374.90,9530.30,6864.21822439,65418058.94390401
1592179200,2020-06-15 00:00:00,BTC/USD,9329.99,9505.40,8900.00,9435.15,11765.11353390,111005610.95937657
1592092800,2020-06-14 00:00:00,BTC/USD,9478.93,9479.59,9235.01,9329.99,3477.25235863,32442729.73349431
1592006400,2020-06-13 00:00:00,BTC/USD,9465.92,9500.00,9345.71,9473.46,2938.68222067,27839488.470228415
1591920000,2020-06-12 00:00:00,BTC/USD,9265.95,9555.00,9230.00,9463.07,6934.13533535,65618208.067890525
1591833600,2020-06-11 00:00:00,BTC/USD,9894.32,9981.24,9078.91,9264.26,16389.44455357,151836075.5998564
1591747200,2020-06-10 00:00:00,BTC/USD,9782.30,10011.40,9578.00,9894.32,7107.20140335,70320924.98919398
1591660800,2020-06-09 00:00:00,BTC/USD,9786.64,9897.46,9566.81,9776.84,6922.79788471,67683087.27114812
1591574400,2020-06-08 00:00:00,BTC/USD,9759.04,9813.67,9645.00,9783.00,5379.07801648,52623520.23522384
1591488000,2020-06-07 00:00:00,BTC/USD,9673.08,9829.31,9356.00,9750.04,6762.65158822,65936123.49120854
1591401600,2020-06-06 00:00:00,BTC/USD,9616.17,9744.39,9525.76,9669.85,4047.26924742,39136486.53216428
1591315200,2020-06-05 00:00:00,BTC/USD,9791.00,9856.48,9592.74,9619.99,7157.37095675,68853837.03022543
1591228800,2020-06-04 00:00:00,BTC/USD,9668.00,9888.00,9430.00,9791.92,8938.76888870,87527709.85663931
1591142400,2020-06-03 00:00:00,BTC/USD,9522.52,9699.95,9380.99,9668.99,6928.76322878,66994142.37144153
1591056000,2020-06-02 00:00:00,BTC/USD,10203.64,10241.26,9135.68,9525.73,22725.11942099,216473351.82210705
1590969600,2020-06-01 00:00:00,BTC/USD,9444.61,10429.26,9416.50,10203.64,12109.14149664,123557320.54077578
1590883200,2020-05-31 00:00:00,BTC/USD,9705.10,9711.70,9373.96,9446.19,5697.99838373,53824375.35240649
1590796800,2020-05-30 00:00:00,BTC/USD,9428.52,9758.27,9326.28,9705.10,6781.84196225,65818454.42783248
1590710400,2020-05-29 00:00:00,BTC/USD,9581.49,9610.00,9330.00,9421.04,7226.77389995,68083725.98238495
1590624000,2020-05-28 00:00:00,BTC/USD,9209.99,9625.01,9105.79,9577.38,11523.40889483,110364065.88116693
1590537600,2020-05-27 00:00:00,BTC/USD,8835.79,9230.21,8810.99,9210.00,6867.67101935,63251250.0882135
1590451200,2020-05-26 00:00:00,BTC/USD,8903.22,9012.00,8690.00,8840.91,5923.00523696,52364756.22949203
1590364800,2020-05-25 00:00:00,BTC/USD,8710.12,8984.16,8630.00,8903.56,8919.92378955,79419076.65568578
1590278400,2020-05-24 00:00:00,BTC/USD,9183.93,9310.91,8669.00,8718.77,8855.47763284,77208872.72087641
1590192000,2020-05-23 00:00:00,BTC/USD,9171.96,9316.12,9084.83,9183.46,3477.27850858,31933448.092404086
1590105600,2020-05-22 00:00:00,BTC/USD,9062.25,9272.97,8924.91,9171.96,7261.28419694,66600208.202965796
1590019200,2020-05-21 00:00:00,BTC/USD,9505.61,9573.29,8800.00,9062.47,16879.82890788,152972943.08279526
1589932800,2020-05-20 00:00:00,BTC/USD,9776.30,9843.87,9100.00,9516.51,12351.42817701,117542489.76079744
1589846400,2020-05-19 00:00:00,BTC/USD,9730.00,9903.89,9455.05,9787.65,12149.68534917,118916867.80780375
1589760000,2020-05-18 00:00:00,BTC/USD,9672.95,9966.12,9451.20,9721.91,12362.32763823,120185436.68938461
1589673600,2020-05-17 00:00:00,BTC/USD,9377.79,9894.88,9326.53,9665.70,9515.79358021,91976806.0082358
1589587200,2020-05-16 00:00:00,BTC/USD,9307.43,9590.00,9216.08,9389.07,6170.09609719,57931464.16324372
1589500800,2020-05-15 00:00:00,BTC/USD,9809.91,9844.66,9112.00,9306.21,17324.14460144,161222127.73136693
1589414400,2020-05-14 00:00:00,BTC/USD,9323.73,9945.34,9254.85,9793.50,19936.18545561,195245032.25951654
1589328000,2020-05-13 00:00:00,BTC/USD,8816.99,9418.46,8804.47,9315.50,12762.85161682,118892344.23648672
1589241600,2020-05-12 00:00:00,BTC/USD,8574.19,8984.87,8534.97,8825.46,14010.26120550,123646999.85869202
1589155200,2020-05-11 00:00:00,BTC/USD,8740.88,9182.97,8181.00,8571.98,34465.18657226,295434889.99368125
1589068800,2020-05-10 00:00:00,BTC/USD,9527.31,9565.20,8109.00,8731.17,31639.42874341,276249231.0615991
1588982400,2020-05-09 00:00:00,BTC/USD,9809.04,9914.00,9515.40,9546.56,11278.63371513,107672153.47951144
1588896000,2020-05-08 00:00:00,BTC/USD,10008.19,10048.38,9725.00,9801.35,19203.48379461,188220065.89030075
1588809600,2020-05-07 00:00:00,BTC/USD,9163.63,10074.00,9030.03,10000.00,25012.90031203,250129003.1203
1588723200,2020-05-06 00:00:00,BTC/USD,9040.00,9417.95,8921.03,9154.32,15110.94181329,138330396.8602369
1588636800,2020-05-05 00:00:00,BTC/USD,8889.24,9120.00,8760.10,9034.85,9592.13446226,86663496.04634978
1588550400,2020-05-04 00:00:00,BTC/USD,8924.14,8974.34,8528.42,8882.87,10018.97499887,88997252.44821237
1588464000,2020-05-03 00:00:00,BTC/USD,8982.56,9207.82,8723.78,8915.98,9218.27490900,82189954.72314581
1588377600,2020-05-02 00:00:00,BTC/USD,8836.00,9022.00,8760.00,8983.79,5524.26706572,49628855.22234468
1588291200,2020-05-01 00:00:00,BTC/USD,8629.72,9075.00,8616.17,8832.44,11379.68574201,100510391.53515881
1588204800,2020-04-30 00:00:00,BTC/USD,8789.79,9485.26,8407.00,8627.32,24057.73933525,207553815.72178903
1588118400,2020-04-29 00:00:00,BTC/USD,7762.07,8970.00,7717.14,8790.32,26396.09715679,232030140.75927427
1588032000,2020-04-28 00:00:00,BTC/USD,7794.22,7798.42,7650.00,7767.79,7248.95596950,56308367.69032241
1587945600,2020-04-27 00:00:00,BTC/USD,7708.87,7813.68,7637.03,7786.41,6878.02253788,53555103.469174206
1587859200,2020-04-26 00:00:00,BTC/USD,7565.00,7718.00,7485.00,7701.73,5247.54081807,40415142.54475426
1587772800,2020-04-25 00:00:00,BTC/USD,7518.81,7723.77,7432.80,7547.56,3800.82773036,28686975.34455592
1587686400,2020-04-24 00:00:00,BTC/USD,7494.20,7612.91,7391.57,7505.53,7357.10670681,55218985.101163656
1587600000,2020-04-23 00:00:00,BTC/USD,7138.29,7756.69,7031.07,7484.58,14779.54814354,110618710.44417661
1587513600,2020-04-22 00:00:00,BTC/USD,6850.60,7171.26,6819.59,7137.79,6273.40631495,44778256.86078696
1587427200,2020-04-21 00:00:00,BTC/USD,6833.00,6950.98,6774.48,6854.98,5570.95619043,38188793.26627384
1587340800,2020-04-20 00:00:00,BTC/USD,7124.27,7220.00,6757.75,6841.00,11365.00931766,77748028.74211206
1587254400,2020-04-19 00:00:00,BTC/USD,7265.94,7276.21,7057.46,7126.40,4662.19209244,33224645.727564417
1587168000,2020-04-18 00:00:00,BTC/USD,7020.13,7306.15,7020.13,7262.26,5102.50261952,37055700.67363531
1587081600,2020-04-17 00:00:00,BTC/USD,7121.35,7158.22,6995.39,7024.19,8539.61835086,59983901.823927306
1586995200,2020-04-16 00:00:00,BTC/USD,6619.00,7224.18,6472.67,7111.67,15726.69637377,111843074.80044891
1586908800,2020-04-15 00:00:00,BTC/USD,6868.88,6940.00,6598.55,6619.00,8109.73234254,53678318.37527226
1586822400,2020-04-14 00:00:00,BTC/USD,6864.66,6991.00,6766.96,6879.75,7275.68657382,50054904.70623815
1586736000,2020-04-13 00:00:00,BTC/USD,6908.21,6914.01,6542.91,6864.22,10837.57453223,74391495.85562383
1586649600,2020-04-12 00:00:00,BTC/USD,6882.75,7201.76,6790.74,6908.24,7264.51928043,50185042.67383774
1586563200,2020-04-11 00:00:00,BTC/USD,6866.03,6955.59,6771.24,6883.18,3326.67476213,22898101.189197976
1586476800,2020-04-10 00:00:00,BTC/USD,7299.12,7306.10,6750.15,6877.03,10727.86685616,73775862.20581801
1586390400,2020-04-09 00:00:00,BTC/USD,7370.85,7376.59,7107.38,7293.93,8324.92177270,60721396.66554971
1586304000,2020-04-08 00:00:00,BTC/USD,7204.78,7428.95,7152.00,7367.36,8720.21050049,64244930.03289001
1586217600,2020-04-07 00:00:00,BTC/USD,7335.85,7469.00,7077.00,7202.73,11669.01426524,84048759.1186721
1586131200,2020-04-06 00:00:00,BTC/USD,6780.57,7376.59,6773.75,7352.43,13683.03789416,100603578.3041588
1586044800,2020-04-05 00:00:00,BTC/USD,6887.22,6914.01,6678.51,6775.20,3981.97692417,26978690.056636583
